cost,year_month
1193.5,2015_8
1021.98,2015_8
516.4,2015_8
516.4,2015_8
498.0,2015_8
288.9,2015_8
164.0,2015_8
363.8,2015_8
1012.5500000000001,2015_8
1552.32,2015_8
1552.32,2015_8
689.0,2015_8
356.01,2015_8
1189.98,2015_8
1677.55,2015_8
454.75,2015_8
915.0,2015_8
1015.0,2015_8
1135.98,2015_8
603.0,2015_8
482.4,2015_8
798.0,2015_8
540.56,2015_8
612.0,2015_8
654.0,2015_8
1500.0,2015_8
536.0,2015_8
419.88,2015_8
120.6,2015_8
1060.02,2015_8
931.0,2015_8
1218.98,2015_8
998.5500000000001,2015_8
1036.8,2015_8
183.0,2015_8
428.0,2015_8
1549.8,2015_8
998.5500000000001,2015_8
1780.0,2015_8
1383.8999999999999,2015_8
241.2,2015_8
134.0,2015_8
120.6,2015_8
1322.5,2015_8
1041.6,2015_8
1041.6,2015_8
738.0,2015_8
385.2,2015_8
345.0,2015_8
381.0,2015_8
1459.01,2015_8
246.0,2015_8
195.6,2015_8
734.86,2015_8
207.0,2015_8
196.0,2015_8
464.0,2015_8
295.2,2015_8
70.0,2016_10
78.0,2016_10
462.0,2015_8
678.0,2015_8
864.5,2015_8
1208.97,2015_8
530.5500000000001,2015_9
541.7,2015_8
377.65,2015_8
730.02,2015_8
934.01,2015_8
1469.5,2015_8
362.37,2015_8
663.0,2015_8
663.0,2015_8
570.0,2015_8
573.0,2015_8
885.99,2015_8
396.99,2015_8
536.0,2015_8
385.2,2015_8
1376.5,2015_8
618.0,2015_8
1141.6,2015_8
1376.5,2015_8
632.66,2015_8
429.4,2015_8
648.41,2015_8
526.0,2015_8
779.52,2015_8
779.52,2015_8
779.52,2015_8
458.5,2015_8
2401.3,2015_8
949.5,2015_8
467.0,2015_8
292.0,2015_9
531.05,2015_8
615.6,2015_8
415.79999999999995,2015_8
352.0,2015_9
657.0,2015_8
1015.0,2015_8
710.0,2015_8
552.9,2015_8
233.34,2015_9
116.4,2015_9
294.99,2015_8
602.0,2015_8
161.0,2015_9
700.0,2015_8
412.8,2015_8
717.0,2015_8
131.0,2015_9
388.95000000000005,2015_8
1123.99,2015_8
607.5,2015_8
497.0,2015_8
595.0,2015_8
583.2,2015_8
1734.0,2015_8
675.65,2015_8
110.7,2015_9
282.0,2015_9
246.0,2015_9
789.75,2015_8
809.0,2015_8
235.62,2015_9
246.0,2015_9
1119.0,2015_8
617.5,2015_8
1206.0,2015_8
857.01,2015_8
609.0,2015_8
789.0,2015_8
1026.0,2015_8
669.0,2015_8
809.0,2015_8
688.0300000000001,2015_8
576.4499999999999,2015_8
945.9799999999999,2015_8
2622.6200000000003,2015_8
690.0,2015_8
690.0,2015_8
946.12,2015_8
412.2,2015_9
483.0,2015_9
604.2,2015_8
946.02,2015_8
3416.0,2015_8
591.0,2015_9
423.0,2015_9
423.0,2015_9
264.6,2015_9
369.0,2015_9
149.0,2015_9
264.6,2015_9
294.75,2015_9
132.0,2015_9
132.0,2015_9
292.0,2015_9
184.0,2015_9
744.0,2015_8
146.0,2015_9
297.0,2015_9
972.0200000000001,2015_8
1754.0,2015_8
297.0,2015_9
423.0,2015_9
685.0,2015_9
113.0,2015_9
172.0,2015_9
156.60000000000002,2015_9
147.89999999999998,2015_9
156.60000000000002,2015_9
492.0,2015_9
492.0,2015_9
734.86,2015_8
705.0,2015_9
553.5,2015_9
553.5,2015_9
705.0,2015_9
553.5,2015_9
332.1,2015_9
600.0,2015_9
1539.54,2015_8
442.8,2015_9
286.2,2015_9
553.5,2015_9
553.5,2015_9
0.0,2015_9
156.60000000000002,2015_9
131.0,2015_9
319.0,2015_9
99.0,2016_5
844.9699999999999,2015_9
965.25,2015_8
1120.0,2015_9
1078.0,2015_9
760.0,2015_9
412.65000000000003,2015_9
412.65000000000003,2015_9
544.46,2015_9
294.75,2015_9
516.6,2015_9
399.0,2015_9
608.22,2015_8
399.0,2015_9
1684.0,2015_8
399.0,2015_9
399.0,2015_9
262.0,2015_9
984.0,2015_9
544.46,2015_9
399.0,2015_9
399.0,2015_9
399.0,2015_9
984.0,2015_9
1425.38,2015_8
984.0,2015_9
399.0,2015_9
399.0,2015_9
399.0,2015_9
1141.0,2015_9
1306.2,2016_9
0.0,2015_9
315.64,2015_9
68.5,2015_9
615.0,2015_9
497.0,2016_4
294.75,2015_9
286.2,2015_9
556.8,2015_8
538.5,2016_6
286.2,2015_9
543.06,2015_9
510.0,2015_9
134.0,2015_9
134.0,2015_9
42.0,2016_3
42.0,2016_4
35.0,2016_11
2112.04,2015_8
314.4,2015_9
274.0,2015_9
194.0,2015_9
530.5500000000001,2015_9
530.5500000000001,2015_9
393.0,2015_9
715.5,2015_9
810.96,2015_8
743.38,2015_8
565.0,2015_9
792.0,2015_9
491.0,2015_9
426.0,2015_9
765.0,2015_9
488.0,2015_9
744.0,2015_9
671.0,2015_9
765.0,2015_9
685.0,2015_9
236.4,2016_1
803.3,2015_9
565.0,2015_9
925.3299999999999,2015_9
412.65000000000003,2015_9
1088.92,2015_8
876.0,2015_9
605.22,2015_9
131.0,2015_9
585.0,2015_9
897.0,2015_9
1813.0,2016_8
945.0,2015_9
805.0,2015_9
906.5,2015_9
360.0,2015_9
180.0,2015_9
318.0,2015_9
292.5,2015_9
481.5,2015_9
1353.0,2015_9
933.0,2015_9
823.5,2015_9
54.9,2015_9
54.9,2015_9
61.65,2015_9
61.65,2015_9
61.65,2015_9
393.0,2015_9
1759.03,2015_8
54.9,2015_9
360.0,2015_9
682.5,2015_9
292.5,2015_9
905.8000000000001,2015_9
61.65,2015_9
640.5,2015_9
738.0,2015_9
423.57,2015_9
277.20000000000005,2015_9
778.0500000000001,2015_9
1302.0,2015_9
377.48,2015_9
377.48,2015_9
438.6,2015_9
377.48,2015_9
294.0,2015_9
117.0,2016_12
784.0,2015_9
903.0,2015_9
318.18,2015_9
564.4,2015_9
407.01,2015_9
462.0,2015_9
462.0,2015_9
462.0,2015_9
418.20000000000005,2015_9
222.72,2015_9
59.01,2015_9
1582.0,2015_9
424.27,2015_9
1839.6000000000001,2015_9
445.44,2015_9
389.76,2015_9
61.65,2015_9
1022.0,2015_9
715.5,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
136.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
359.84,2015_9
144.0,2015_9
0.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
144.0,2015_9
648.41,2015_9
413.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
118.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
0.0,2015_9
89.0,2015_9
196.0,2015_9
845.0,2015_9
378.0,2015_9
501.5,2015_9
437.8,2015_9
1090.98,2015_9
437.35999999999996,2015_9
624.8,2015_9
75.0,2015_9
75.0,2015_9
58.5,2015_9
35.1,2015_10
40.0,2015_12
48.0,2016_1
43.0,2016_2
43.0,2016_3
267.0,2016_5
66.6,2015_9
48.0,2016_3
83.0,2015_9
1659.02,2015_9
65.0,2015_9
351.0,2015_9
114.0,2015_9
99.0,2015_9
56.98,2015_9
274.20000000000005,2015_9
74.0,2015_9
926.24,2015_9
895.5,2015_9
749.76,2015_9
1106.4,2015_9
874.7199999999999,2015_9
371.7,2015_9
684.32,2015_9
1293.84,2015_9
442.47,2015_9
178.0,2015_9
1380.3999999999999,2015_9
103.0,2015_9
114.0,2016_1
76.0,2016_2
177.0,2016_4
90.0,2016_10
60.0,2016_11
39.0,2016_12
437.35999999999996,2015_9
258.0,2015_9
233.0,2015_9
66.6,2015_9
599.4,2015_9
417.0,2015_9
615.5999999999999,2015_9
198.9,2015_9
204.0,2016_1
406.34999999999997,2015_9
496.86,2015_9
900.0,2015_9
512.0500000000001,2015_9
228.0,2015_9
511.2,2015_9
267.0,2015_9
396.90000000000003,2015_9
222.0,2015_9
288.0,2015_9
156.6,2015_9
156.6,2015_9
588.0,2015_9
156.6,2015_9
478.44999999999993,2015_9
119.7,2015_9
119.7,2015_9
114.0,2015_9
156.6,2015_9
156.6,2015_9
156.6,2015_9
156.6,2015_9
156.6,2015_9
592.06,2015_9
297.0,2015_9
267.0,2015_9
559.02,2015_9
156.6,2015_9
358.45,2015_9
761.22,2015_9
900.0,2015_9
508.76000000000005,2015_9
517.5,2015_9
693.0,2015_9
387.0,2015_9
563.0,2015_9
160.0,2015_9
250.75,2015_9
463.05000000000007,2015_9
332.0,2015_9
869.99,2015_9
661.5,2015_9
200.6,2015_9
208.6,2015_9
0.0,2015_9
684.32,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
118.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
118.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
160.0,2015_9
0.0,2015_9
418.03999999999996,2015_9
465.85,2015_9
408.1,2015_9
505.75,2015_9
541.35,2015_9
531.0,2015_9
515.0,2015_9
410.4,2015_9
160.0,2015_9
690.03,2015_9
1185.03,2015_9
552.09,2015_9
986.0,2015_9
840.0,2015_9
561.0,2015_9
418.0,2015_9
92.9,2015_9
729.96,2015_9
175.56,2015_9
351.05,2015_9
499.84,2015_9
368.4,2015_9
555.0,2015_9
495.0,2015_9
0.0,2015_9
736.4,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
820.4,2015_9
128.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
106.2,2015_9
76.0,2016_1
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
180.0,2015_9
463.05000000000007,2015_9
486.0,2015_9
398.85999999999996,2015_9
128.0,2015_9
749.6999999999999,2015_9
749.6999999999999,2015_9
603.96,2015_9
687.28,2015_9
874.7199999999999,2015_9
552.16,2015_9
387.0,2015_9
584.1,2015_9
98.0,2015_9
385.0,2015_9
108.65,2015_9
108.65,2015_9
730.0,2015_9
931.98,2015_9
1253.7,2015_9
710.5,2015_9
668.99,2015_9
661.5,2015_9
447.37,2015_9
608.02,2015_9
508.40999999999997,2015_9
356.8,2015_9
364.8,2015_9
364.8,2015_9
262.0,2015_9
226.0,2016_9
387.0,2015_9
262.0,2015_9
246.0,2016_9
356.8,2015_9
356.8,2015_9
356.8,2015_9
356.8,2015_9
356.8,2015_9
356.8,2015_9
364.8,2015_9
356.8,2015_9
847.0,2015_9
356.8,2015_9
540.0,2015_9
820.8000000000001,2015_9
160.2,2015_9
182.0,2015_9
256.5,2015_9
696.5,2015_9
371.7,2015_9
706.51,2015_9
1207.92,2015_9
388.0,2015_9
444.0,2015_9
261.21,2015_12
516.99,2015_9
633.01,2015_9
450.0,2015_9
408.87,2015_9
524.51,2015_9
1009.0,2015_9
624.8,2015_9
488.8,2015_9
506.87,2015_9
506.87,2015_9
506.87,2015_9
74.7,2015_9
388.01,2015_9
496.86,2015_9
240.29999999999998,2015_9
114.0,2015_9
844.0,2015_9
74.7,2015_9
2070.6,2015_9
148.0,2015_9
148.0,2015_9
148.0,2015_9
128.0,2015_9
128.0,2015_9
128.0,2015_9
128.0,2015_9
148.0,2015_9
148.0,2015_9
148.0,2015_9
148.0,2015_9
0.0,2015_9
148.0,2015_9
148.0,2015_9
148.0,2015_9
1021.0,2015_9
1320.0,2015_9
258.29999999999995,2015_9
172.2,2015_9
0.0,2015_9
0.0,2015_9
194.0,2015_9
152.0,2015_9
71.1,2015_12
83.0,2016_4
95.0,2016_4
517.5,2015_9
349.54999999999995,2015_9
652.0,2015_9
634.9699999999999,2015_9
602.98,2015_9
80.0,2015_9
94.0,2015_9
516.0,2015_9
131.0,2015_9
82.23,2015_9
749.6999999999999,2015_9
56.98,2015_9
423.01,2015_9
833.6,2015_9
624.4,2015_9
807.1,2015_9
581.0,2015_9
351.05,2015_9
371.7,2015_9
504.79999999999995,2015_9
488.8,2015_9
204.0,2015_9
204.0,2015_9
204.0,2015_9
285.0,2015_9
524.51,2015_9
916.0,2015_9
545.51,2015_9
545.51,2015_9
623.0,2015_9
290.4,2015_9
577.99,2015_9
226.02,2015_9
74.0,2015_9
350.24,2015_9
937.6,2015_9
693.0,2015_9
403.2,2015_9
262.92,2015_9
252.91000000000003,2015_9
262.92,2015_9
570.01,2015_9
642.6,2015_9
880.6,2016_9
952.0,2015_9
952.0,2015_9
574.92,2015_9
302.64,2015_9
505.82000000000005,2015_9
642.6,2015_9
863.1,2015_9
922.6000000000001,2015_9
863.1,2015_9
189.84,2015_9
262.44,2015_9
346.5,2015_9
302.64,2015_9
198.0,2015_9
405.32,2015_9
251.6,2015_9
413.6,2015_9
407.60999999999996,2015_9
952.0,2015_9
642.6,2015_9
472.5,2015_9
900.8999999999999,2015_9
406.0,2015_9
560.0,2015_9
221.76,2015_9
210.68,2015_9
120.0,2015_10
186.0,2015_9
48.0,2015_10
120.0,2015_10
283.36,2015_9
116.0,2015_10
507.01000000000005,2015_9
175.5,2015_9
175.5,2015_9
219.0,2015_9
219.0,2015_9
219.0,2015_9
219.0,2015_9
219.0,2015_9
219.0,2015_9
219.0,2015_9
294.0,2015_9
175.5,2015_9
175.5,2015_9
0.0,2015_9
120.0,2015_10
219.0,2015_9
379.0,2015_9
369.4,2015_9
365.4,2015_9
623.0,2015_9
521.01,2015_9
203.39999999999998,2015_9
449.20000000000005,2015_9
148.8,2015_10
408.0,2015_9
0.0,2015_10
297.5,2015_9
952.0,2015_9
378.0,2015_9
556.0,2015_9
377.29999999999995,2015_9
417.62,2015_9
1546.02,2015_9
90.0,2015_10
404.28,2015_9
275.2,2015_9
222.0,2015_9
135.45000000000002,2016_11
297.5,2015_9
137.0,2015_10
292.88,2015_9
208.25,2015_9
455.6,2015_9
56.0,2015_10
455.84000000000003,2015_9
988.0,2015_9
76.0,2015_10
224.0,2015_10
820.0,2015_9
66.0,2015_10
86.0,2015_10
265.2,2015_10
634.02,2015_9
593.6,2015_9
66.0,2015_10
82.0,2015_10
446.53,2015_9
732.69,2015_9
259.0,2015_9
636.02,2015_9
634.41,2015_9
297.5,2015_9
443.03,2015_9
653.5,2015_9
47.0,2015_10
390.0,2015_9
112.8,2015_10
152.0,2015_10
56.0,2015_10
94.0,2015_10
152.0,2015_10
67.0,2015_10
335.0,2015_10
1382.36,2015_9
756.0,2015_9
55.0,2015_10
55.0,2015_10
89.0,2015_10
603.0,2015_10
861.5999999999999,2015_9
207.0,2015_10
152.28,2015_10
520.0,2015_9
560.0,2015_10
431.55,2015_10
441.56,2015_10
392.0,2015_10
277.76,2015_10
721.0,2015_9
1118.0,2015_9
220.5,2015_10
86.0,2015_10
399.5,2015_9
641.34,2015_9
936.54,2015_9
81.0,2015_10
52.8,2016_11
612.04,2015_9
112.0,2015_10
195.0,2015_10
261.6,2015_10
194.4,2015_10
514.01,2015_10
186.0,2015_10
350.21000000000004,2015_10
311.5,2015_10
302.40000000000003,2015_10
678.7,2015_9
425.0,2015_9
262.0,2015_10
94.0,2015_10
680.0,2015_9
1305.18,2015_9
798.0,2015_9
41.4,2015_10
252.91000000000003,2015_10
41.4,2015_10
436.0,2015_10
436.0,2015_10
41.4,2015_10
436.0,2015_10
0.0,2015_10
436.0,2015_10
304.0,2015_10
169.12,2015_10
252.0,2015_10
228.0,2015_10
186.0,2015_10
248.0,2015_10
436.0,2015_10
407.0,2015_9
252.0,2015_10
321.3,2015_10
235.0,2015_10
658.79,2015_9
30.0,2015_10
380.8,2015_10
331.31,2015_10
201.0,2015_10
211.5,2015_10
67.0,2015_10
816.9699999999999,2015_10
469.98,2015_10
264.0,2015_10
298.0,2015_10
48.0,2015_10
48.0,2015_10
38.0,2015_11
38.0,2016_1
58.5,2016_4
320.0,2015_10
113.39999999999999,2015_10
400.0,2015_10
45.0,2015_10
135.0,2015_10
427.14,2015_10
100.0,2015_10
73.0,2015_10
48.0,2015_10
86.0,2015_10
96.0,2015_10
48.0,2015_10
448.91999999999996,2015_10
350.21000000000004,2015_10
67.0,2015_10
240.0,2015_10
37.8,2015_10
135.0,2015_10
150.0,2015_10
168.0,2015_10
202.5,2015_10
128.0,2015_10
148.0,2015_10
713.0,2015_10
148.0,2015_10
128.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
148.0,2015_10
0.0,2015_10
76.0,2015_10
50.4,2015_10
360.0,2015_10
83.16,2015_10
315.0,2015_10
66.0,2015_10
132.6,2015_10
324.0,2015_10
123.0,2015_10
321.0,2015_10
123.0,2015_10
727.02,2015_10
62.0,2015_10
212.0,2015_10
123.0,2015_10
50.4,2015_10
50.4,2015_10
106.0,2015_10
106.0,2015_10
106.0,2015_10
0.0,2015_10
541.0300000000001,2015_10
481.17999999999995,2015_10
481.17999999999995,2015_10
481.17999999999995,2015_10
351.12,2015_10
303.09999999999997,2015_10
303.87,2015_10
481.17999999999995,2015_10
47.0,2015_10
481.17999999999995,2015_10
481.17999999999995,2015_10
481.17999999999995,2015_10
481.17999999999995,2015_10
351.12,2015_10
37.0,2015_10
369.59999999999997,2015_10
1127.5600000000002,2015_9
37.0,2015_10
40.0,2015_10
37.0,2015_10
40.0,2015_10
70.0,2016_5
39.0,2016_10
40.0,2015_10
37.0,2015_10
40.0,2015_10
270.0,2015_10
48.0,2015_10
35.0,2015_12
42.0,2016_5
59.0,2016_9
37.0,2015_10
80.0,2015_10
37.0,2015_10
37.0,2015_10
778.4000000000001,2015_10
76.0,2015_10
136.8,2015_10
532.0,2015_10
76.0,2015_10
942.0,2015_10
471.17,2015_10
303.09999999999997,2015_10
313.20000000000005,2016_5
1265.0,2015_10
54.0,2015_10
92.0,2016_2
42.3,2015_10
39.0,2016_1
54.0,2015_10
0.0,2015_10
0.0,2015_10
0.0,2015_10
158.39999999999998,2015_10
53.0,2015_10
42.0,2016_4
46.0,2015_10
62.0,2015_10
56.0,2015_10
74.4,2015_10
42.3,2015_10
41.0,2016_11
56.0,2015_10
388.22,2015_10
82.0,2015_10
112.0,2015_10
216.0,2015_10
66.0,2015_10
267.0,2015_10
66.0,2015_10
318.0,2015_10
66.0,2015_10
152.48,2015_10
252.83999999999997,2015_10
564.0,2015_10
80.0,2015_10
112.8,2015_10
66.0,2015_10
178.0,2015_10
112.0,2015_10
133.5,2015_10
56.0,2015_10
47.0,2015_10
111.0,2015_10
216.0,2015_10
371.0,2015_10
37.0,2015_10
216.0,2015_10
201.6,2015_10
230.01,2015_10
44.5,2015_10
44.5,2015_10
0.0,2015_10
0.0,2015_10
172.48,2015_10
700.4200000000001,2015_10
152.0,2015_10
186.0,2015_10
186.0,2015_10
245.6,2015_10
54.0,2015_10
13.0,2015_11
54.0,2015_10
314.0,2015_10
314.0,2015_10
436.0,2015_10
436.0,2015_10
436.0,2015_10
176.39999999999998,2015_10
436.0,2015_10
436.0,2015_10
304.0,2015_10
37.0,2015_10
302.0,2015_10
870.0,2015_10
166.0,2015_10
434.28,2015_10
187.5,2015_10
133.5,2015_10
36.0,2015_10
133.5,2015_10
133.5,2015_10
111.0,2015_10
133.5,2015_10
76.0,2015_10
706.0,2015_10
111.0,2015_10
58.0,2015_10
133.5,2015_10
151.5,2015_10
139.5,2015_10
133.5,2015_10
133.5,2015_10
336.0,2015_10
133.5,2015_10
111.0,2015_10
133.5,2015_10
250.86,2015_10
184.8,2015_10
96.0,2015_10
133.5,2015_10
662.62,2015_10
133.5,2015_10
325.0,2015_10
133.5,2015_10
325.0,2015_10
111.0,2015_10
56.0,2015_10
133.5,2015_10
76.0,2015_10
133.5,2015_10
56.0,2015_10
133.5,2015_10
133.5,2015_10
224.0,2015_10
178.0,2015_10
196.0,2015_10
210.0,2015_10
202.0,2015_10
186.0,2015_10
232.5,2015_10
186.0,2015_10
178.0,2015_10
210.0,2015_10
148.0,2015_10
178.0,2015_10
178.0,2015_10
178.0,2015_10
178.0,2015_10
178.0,2015_10
483.14,2015_10
178.0,2015_10
178.0,2015_10
178.0,2015_10
178.0,2015_10
178.0,2015_10
222.5,2015_10
178.0,2015_10
67.0,2015_10
163.0,2015_10
178.0,2015_10
186.0,2015_10
250.0,2015_10
186.0,2015_10
250.0,2015_10
178.0,2015_10
293.85999999999996,2015_10
148.0,2015_10
156.0,2015_10
210.0,2015_10
186.0,2015_10
186.0,2015_10
202.0,2015_10
148.0,2015_10
491.12,2015_10
293.85999999999996,2015_10
250.0,2015_10
481.17999999999995,2015_10
541.0300000000001,2015_10
303.87,2015_10
293.85999999999996,2015_10
303.87,2015_10
303.87,2015_10
293.85999999999996,2015_10
542.99,2015_10
148.0,2015_10
471.17,2015_10
58.0,2015_10
175.0,2015_10
250.0,2015_10
178.0,2015_10
146.0,2015_10
284.0,2016_7
471.17,2015_10
293.85999999999996,2015_10
293.85999999999996,2015_10
293.85999999999996,2015_10
471.17,2015_10
471.17,2015_10
481.17999999999995,2015_10
303.87,2015_10
483.14,2015_10
293.85999999999996,2015_10
471.17,2015_10
148.0,2015_10
250.0,2015_10
172.0,2015_10
141.0,2015_10
186.60000000000002,2016_12
241.0,2015_10
288.0,2015_10
76.0,2015_10
439.98,2015_10
178.0,2015_10
258.48,2015_10
0.0,2016_3
178.0,2015_10
178.0,2015_10
208.0,2015_10
280.0,2015_10
403.2,2015_10
403.2,2015_10
222.5,2015_10
48.0,2015_10
277.02,2015_10
47.0,2015_10
267.0,2015_10
252.5,2015_10
58.019999999999996,2015_10
267.0,2015_10
53.0,2015_10
642.6,2015_10
0.0,2015_10
50.0,2016_4
0.0,2015_10
30.0,2016_2
50.0,2016_4
312.8,2015_10
569.84,2015_10
524.37,2015_10
392.0,2015_10
402.01,2015_10
491.40000000000003,2015_10
0.0,2015_10
311.5,2015_10
289.03,2015_10
321.51,2015_10
609.04,2015_10
74.0,2015_10
356.0,2015_10
74.0,2015_10
56.0,2015_10
56.0,2015_10
1123.22,2015_10
56.0,2015_10
84.6,2015_10
311.5,2015_10
56.4,2015_10
816.9699999999999,2015_10
297.0,2015_10
267.0,2015_10
267.0,2015_10
264.0,2015_10
96.0,2015_10
76.0,2015_12
30.0,2016_2
30.0,2016_3
84.0,2016_4
84.0,2016_5
65.0,2016_9
45.0,2016_10
60.0,2016_11
48.0,2015_10
42.0,2016_5
94.0,2015_10
66.0,2015_10
168.0,2015_10
521.99,2015_10
58.0,2015_10
86.0,2015_10
120.0,2015_10
48.0,2015_10
108.0,2015_11
90.0,2016_1
750.4,2016_6
311.5,2015_10
89.0,2015_10
56.0,2015_10
202.5,2015_10
576.0,2015_10
398.65000000000003,2015_10
592.0,2015_10
212.0,2015_10
356.0,2015_10
140.0,2015_10
140.0,2015_10
120.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
120.0,2015_10
120.0,2015_10
120.0,2015_10
120.0,2015_10
120.0,2015_10
140.0,2015_10
140.0,2015_10
0.0,2015_10
120.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
140.0,2015_10
365.4,2015_10
336.0,2015_10
387.0,2015_10
172.0,2015_10
212.0,2015_10
184.0,2015_10
190.2,2015_10
412.51,2015_10
356.0,2015_10
375.4,2015_10
499.73,2015_10
244.79999999999998,2015_10
222.0,2015_10
210.0,2015_10
210.0,2015_10
0.0,2015_10
384.0,2015_10
384.0,2015_10
0.0,2015_10
83.0,2015_10
224.0,2015_10
169.2,2015_10
56.0,2015_10
335.0,2015_10
249.20000000000002,2015_10
58.0,2015_10
67.0,2015_10
58.0,2015_10
350.21000000000004,2015_10
58.0,2015_10
58.0,2015_10
245.0,2015_10
307.51,2015_10
58.0,2015_10
58.0,2015_10
58.0,2015_10
325.5,2015_10
307.36,2015_10
0.0,2015_10
309.26,2015_10
112.0,2015_10
282.0,2015_10
214.0,2015_10
396.0,2015_10
124.0,2015_10
673.4699999999999,2015_10
493.5,2015_10
141.0,2015_10
141.0,2015_10
141.0,2015_10
220.0,2015_10
188.0,2015_10
188.0,2015_10
454.15999999999997,2015_10
128.0,2015_10
248.0,2015_10
535.01,2015_10
441.98,2015_10
339.01,2015_10
329.0,2015_10
339.01,2015_10
48.0,2015_10
252.0,2015_10
329.0,2015_10
329.0,2015_10
252.0,2015_10
400.02,2015_10
289.31,2015_10
31.2,2015_10
25.0,2015_11
25.0,2016_1
40.32,2016_4
62.0,2016_5
60.0,2016_11
35.1,2015_10
38.0,2015_11
38.0,2015_12
39.0,2016_1
45.0,2016_3
58.0,2016_3
111.0,2016_6
143.0,2016_7
54.9,2016_10
48.0,2015_10
39.0,2015_10
403.2,2015_10
35.1,2015_10
45.0,2015_10
0.0,2015_10
602.0,2015_10
340.0,2015_10
450.0,2015_10
31.2,2015_10
154.8,2015_10
74.0,2015_10
74.0,2015_10
39.0,2015_10
38.0,2015_11
46.0,2015_12
39.0,2016_1
39.0,2016_2
40.0,2016_3
50.0,2016_4
74.0,2015_10
108.0,2016_1
152.16,2015_10
660.0,2015_10
80.0,2015_10
78.0,2016_4
131.2,2015_10
39.0,2015_10
48.0,2015_10
42.0,2016_4
258.02,2015_10
297.5,2015_10
514.01,2015_10
144.0,2015_10
70.0,2015_11
35.0,2015_12
130.0,2016_9
54.0,2016_11
538.51,2015_10
39.0,2015_10
40.0,2016_3
307.51,2015_10
485.54,2015_10
48.0,2015_10
391.0,2015_10
75.2,2015_10
378.0,2015_10
307.51,2015_10
192.0,2015_10
105.0,2015_11
70.0,2015_12
70.0,2015_12
30.0,2016_1
84.0,2016_5
48.0,2015_10
35.0,2015_11
35.0,2015_11
70.0,2015_11
35.0,2015_11
35.0,2015_12
35.0,2015_12
30.0,2016_1
30.0,2016_2
30.0,2016_2
30.0,2016_2
30.0,2016_3
30.0,2016_3
42.0,2016_4
42.0,2016_4
0.0,2016_4
42.0,2016_5
114.0,2016_5
57.0,2016_6
126.0,2016_8
42.0,2016_10
30.0,2016_11
30.0,2016_12
48.0,2015_10
93.6,2015_10
46.0,2015_10
117.6,2015_10
48.0,2015_10
40.0,2016_3
35.1,2015_10
192.0,2015_10
115.19999999999999,2015_10
270.0,2015_10
338.88,2015_10
93.0,2015_10
81.0,2015_10
48.0,2015_10
48.0,2015_10
43.2,2015_10
675.01,2015_10
532.84,2015_10
350.21000000000004,2015_10
37.73,2015_10
226.02,2015_10
910.49,2015_10
613.48,2015_10
82.0,2015_10
76.0,2015_10
126.0,2015_10
144.0,2015_10
126.0,2016_10
875.0,2015_10
254.0,2015_10
297.5,2015_10
297.5,2015_10
307.51,2015_10
1145.0600000000002,2015_10
0.0,2015_10
0.0,2015_10
108.0,2015_10
126.0,2015_10
36.0,2015_10
72.0,2015_10
42.0,2015_10
38.0,2016_10
36.0,2015_10
108.0,2015_10
36.0,2015_10
176.0,2015_10
108.0,2015_10
84.0,2015_10
42.0,2015_10
432.10999999999996,2015_10
277.76,2015_10
49.0,2015_10
55.0,2016_2
108.0,2016_11
291.0,2015_10
660.0,2016_9
168.0,2015_10
50.1,2015_11
144.0,2015_10
81.9,2015_11
108.0,2015_10
58.0,2015_11
239.94,2015_10
1022.0,2015_10
41.0,2015_11
190.96,2015_10
